-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.00053201581
-6.324111e-005;0.00053201581
-6.324111e-005;0.00053201581
-6.324111e-005;0.00053201581
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.00072727271;0.0001367589
0.00072727271;0.0001367589
0.00072727271;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
-6.324111e-005;-0.00025849801
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.00072727271;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
-6.324111e-005;-0.00025849801
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
-6.324111e-005;0.00053201581
-6.324111e-005;0.00053201581
-6.324111e-005;0.00053201581
-6.324111e-005;0.00053201581
-6.324111e-005;0.00053201581
-6.324111e-005;0.00053201581
-6.324111e-005;0.00053201581
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.00053201581
-6.324111e-005;0.00053201581
-6.324111e-005;0.00053201581
-6.324111e-005;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.00053201581
-6.324111e-005;0.00053201581
-6.324111e-005;0.00053201581
-6.324111e-005;0.00053201581
-6.324111e-005;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.00053201581
0.0003320158;0.0001367589
0.0003320158;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
-6.324111e-005;-0.00025849801
-6.324111e-005;-0.00025849801
-6.324111e-005;-0.00025849801
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;-0.00025849801
0.0003320158;-0.00025849801
0.0003320158;-0.00025849801
0.0003320158;-0.00025849801
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.00053201581
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.00053201581
-6.324111e-005;0.00053201581
-6.324111e-005;0.00053201581
-6.324111e-005;0.00053201581
-6.324111e-005;0.00053201581
-6.324111e-005;0.00053201581
-6.324111e-005;0.0001367589
0.0003320158;0.0001367589
-6.324111e-005;0.00053201581
-6.324111e-005;0.00053201581
-6.324111e-005;0.00053201581
-6.324111e-005;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;-0.00025849801
0.0003320158;-0.00025849801
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
-6.324111e-005;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;-0.00025849801
0.0003320158;-0.00025849801
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.0001367589
0.0003320158;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;-0.00025849801
0.0003320158;-0.00025849801
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.00072727271;0.0001367589
0.00072727271;0.0001367589
0.00072727271;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;-0.00025849801
-6.324111e-005;-0.00025849801
0.0003320158;-0.00025849801
0.0003320158;-0.00025849801
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.0001367589
0.0003320158;0.0001367589
-6.324111e-005;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.00053201581
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
-6.324111e-005;0.00053201581
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;-0.00025849801
0.0003320158;-0.00025849801
0.0003320158;-0.00025849801
0.0003320158;-0.00025849801
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
-6.324111e-005;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.00053201581
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;-0.00025849801
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
0.0003320158;0.0001367589
